feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,y
0.028762856,0.24996935,0.66278577,0.6466710999999999,-0.13962865,1.3975669,-0.57822824,1.0499188999999998,1.4553076999999999,0.2966678,39.1580810546875
-1.3998258999999995,-1.1212988000000002,-0.51871246,-0.017105646000000002,0.20491610000000002,-0.51757365,0.29076365,-0.61590034,2.115423,-0.19648556,-4.693975925445557
0.33686963,-0.089538544,-0.15775765,-0.3455385,-1.1699075,0.88903475,-0.82118845,-0.9110904000000001,-0.6575576999999999,0.29429972,24.708293914794922
-1.8974627,0.7924156,-1.0372357,-0.09713716,1.52629,-1.1524236,-1.3391961000000001,-0.40196332,-1.1920853,-1.049613,41.54732894897461
-0.34557340000000003,0.2687171,-0.2330808,0.34044692,0.48426694,-0.41923904,-0.18134746,-0.20400801,-0.5412931,-0.92733216,-3.863061428070069
0.3700779000000001,0.19469143,-0.69367266,-0.13975286,0.77960366,0.5065885,0.32007715,-0.264499,0.6224563,-1.327312,-3.1963610649108887
-0.23714780000000002,0.39951509999999996,-1.9284091,-1.7557738,-0.77899456,0.2746768,-0.68260914,1.07241,-0.49727198,1.3261018,21.631805419921875
1.0881126,-0.6381455,0.5656805,-0.61646944,0.29736394,0.31049940000000004,-0.61045223,-0.016723258,-0.46753186,0.77107793,1.7435029745101929
0.46176836,1.4014897,0.6644975999999999,0.77060974,-2.1542034,0.67935854,0.7454076999999999,-0.7678365,-0.44784984,-0.31872904,14.95781707763672
0.55835044,-0.83871657,0.22296479999999996,-0.025083183999999998,-0.8128013000000001,0.7129375,0.7271914,0.9322681999999999,0.53051573,-0.36567393,-10.069931030273438
-0.038846675,-0.09548781,1.5699743,-0.2546857,0.7834701999999999,0.4344291,-1.9934738999999997,-1.497396,0.62044275,0.36587820000000004,46.87810516357422
