feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,y
0.32126740000000004,-1.8174946,-0.38429543,-0.5846446,-0.87403667,-0.7699078,0.18727311,-0.109464124,1.771959,-3.0643013,-31.42310905456543
-0.33755326,0.4915282,-1.8187001,1.218222,-1.4725404,-0.33243805,0.5983105,-0.14326042,0.05405863,-1.3853843,-15.143875122070312
0.4020915,-2.8152814,0.7676264,0.83292323,0.5044090999999999,-0.037751667,-0.95800173,1.2151881000000002,-0.6199680000000001,-2.077754,-29.3399715423584
-0.24109364,0.74464375,0.7577587,-0.7036741999999999,-1.3409197,0.048379492,1.4414433,1.7263563999999998,-0.2933774,-0.98133445,-30.57469367980957
-0.44751933,-0.53416896,1.1237612,-0.30421323,-2.2892518,-1.741612,-0.71832013,0.8865796,0.5764175,-0.5269564999999999,-32.00607681274414
-0.59919196,-0.96304536,1.0479536,-0.4215664000000001,-0.31588963,-2.4117012000000004,0.5896904000000001,0.5278823,0.7887398,-1.0445058,-32.08176040649414
-0.36398244,-1.4238539,1.2052119,-0.93948835,0.6080679,-0.44363272,-0.45110705,2.4784272,-0.5049814,-0.8331973,-25.58873748779297
-1.5082579,-3.4954684,1.6311027,-0.36249548,0.548946,-1.5037214,-0.98401505,0.8098609999999999,-1.0254002,-1.5147540000000002,-30.54934501647949
-0.6890735,-0.37090892,-1.7422837,1.1291867,-1.1715027,-1.9901341,-1.6298218,0.2145304,2.5609813,-1.8884302,-29.58312797546387
-1.2068683999999998,-0.86773497,0.33228755,0.99540496,-1.6494511000000005,-2.1771915,-0.6154406,2.0010033,-0.41634956,-1.3694396999999998,-32.130447387695305
1.561572,0.13140404,0.053686704,-0.07025041,-0.6571135,1.433244,0.19169325,1.5324541,-1.4636031,0.07174423,-6.489140510559082
-1.938941,1.2883797,-1.0852021,-0.39650294,-0.89455086,-0.9994868,0.40307236,0.74188733,0.52087617,-2.0414214,-26.93125343322754
-1.3573743,0.45934272,2.0839112,-0.8932177,-1.4832802,-1.0290345,1.764348,1.2617678999999995,1.0693927,-1.3458287,-31.94929122924805
0.19950844,0.10211888,1.4441873,0.34921092,0.7653890999999999,-1.3022006000000002,-0.2933529,0.5616338000000001,0.0021116524,-3.215547,-31.97225379943848
-0.2294885,0.51209664,0.5881333000000001,-1.5596663999999998,-0.48760635,-0.1642634,0.9896154,3.491667,-0.4367488000000001,-0.47895536,-31.5954704284668
-0.52501804,-0.6681611,1.2449276000000002,-0.27756926,-1.4071252,-1.8812511000000005,-1.536712,0.13448524,-1.144458,-1.4862127,-30.887636184692386
0.84682304,0.7329008,0.47098312,-0.29791987,-1.5489582,1.0090644,0.37350553,2.222014,-0.07428576,-1.9046655,-31.20759010314941
-0.20161062,-0.60823554,1.9571548,0.3647848,-0.47492266,-2.433345,0.5557144,-1.2254341,0.6247934,-1.271642,-31.65002822875977
-1.6722506999999998,0.3361171,-0.322045,-1.1705232,0.7351107,-1.2500002,-1.202469,1.873133,-0.34058014,-2.3162313,-30.49404335021973
0.09240731,-0.35317582,1.5715243,-0.4037541,-1.8131553,-1.351768,0.09746928,0.12814957,0.012552757,-1.6393845,-32.03131866455078
-0.87424064,0.29924747,1.7944218999999997,-0.8610416999999999,-0.29056764,-0.7956512,-0.43156818,0.93190783,-1.3656735,-2.3218207000000004,-31.63753890991211
1.6453879,-0.5325495,0.7575158000000001,-0.89136785,-1.205031,-1.2761564,-1.7594615000000002,-0.77423227,1.4743228000000002,-2.0348666,-31.43885612487793
-0.13828318,0.47636658,0.1425981,-1.3657694,0.27450553,1.4346383,0.48164025,1.9824393,0.44838288,-2.0993423,-31.12424468994141
-1.5176257,-0.49212918,-0.5019235,0.06495398,-0.11866589,-0.7530566,-0.43706983,2.0915155,1.6320525,-2.0026598,-28.2037296295166
-0.10675394,-1.2174566999999998,0.2539251,-0.26093358,-1.483255,-2.8004332,-0.49613944,0.5287937,1.8055068,-0.4954067,-31.95018196105957
0.20766947,1.2152791,0.5043394,-1.4702835,0.09966759,-0.28305078,1.2476121,2.4188535,-1.3334426,-1.3227911,-30.948448181152344
0.5554334,-1.0823339,2.4464636000000004,1.405268,1.2607609,-0.94930446,0.37760416,2.1162233,0.932772,-2.7635038,-30.60385322570801
0.3629467,-0.09382,-0.6626219,-2.0658946,-1.5673578,0.014577522,-1.2763928999999998,0.41409248,1.7473884999999998,-3.2253063,-32.089805603027344
-2.0502691000000004,-2.2006803,-0.72632843,-0.37140405,-0.40167776,-0.9427102,-0.62025535,1.1592287,1.5908036,-0.7892912,-30.516986846923828
1.1055546,-1.8766251,1.9471134,-0.72910184,-1.20092,-0.9990491,-0.8935028,0.97006536,1.3706188,-0.5254287,-31.9945011138916
0.6118303,-0.15894881,0.67589223,0.13674042,-0.54935104,-1.2428411,0.6335483000000001,0.305479,-0.6629791,-1.416783,-15.694945335388185
1.2973502,0.31815988,0.18863967,0.5407024,-0.18121779,0.004844358,-0.6322598,1.486079,1.284821,-0.5980445,-9.208415031433104
0.5925261,0.3821968,-0.56709033,-0.4680041,-1.7458646,1.0116241,0.6680611999999999,1.1774291,-0.30358315,-2.225593,-27.75574493408203
-0.2696316,-2.2756639,0.5229647,-1.1152933,-1.2601335,-0.5206845999999999,-1.5688052,0.17101842,0.51793927,-1.4417038999999998,-32.064769744873054
0.5247929,1.0268826,-0.11014604,1.6374091,-0.52952546,-2.0406268,0.5739880999999999,2.4738579,0.703477,-0.7274699,-29.84377861022949
-0.9100035,-2.0249152,-0.91340923,0.8488097,-0.33920163,-2.0265803,-0.6090962,0.33987972,0.58812827,-1.4510968000000002,-31.18320655822754
0.5312412,-1.1423521,-0.6284886,2.9811409,-0.47653815,-0.70629823,0.979227,1.2435914,0.9623946,-1.5268435,-32.052528381347656
0.5022744,-0.63409257,0.38727066,0.19343683,-0.87326384,-1.5069946,-1.9285691000000005,1.6373284,0.29631004,-1.9280887,-31.02303504943848
1.0065845,-0.90576315,-0.5874550000000001,-0.3834029000000001,0.6039834,-1.0678581,1.106568,3.0704513,0.46300337,-1.5829978999999998,-32.09628295898437
-0.15110898,0.0028627361,-1.0880806,-1.4982889,0.40453014,-0.6589243,0.085674405,0.6517516999999999,1.2953266,-2.3619826,-22.627294540405273
1.2032931,1.108558,-0.8102775999999999,0.606267,-0.64902127,-0.040269904,1.2181435,1.6231424,-0.07159043,-2.5516229,-31.722915649414066
-0.44311422,1.2064946,-0.8377896,-1.8430958,-0.9875329,0.6060426999999999,-0.30285224,0.6044937,-2.000461,-2.9825418,-30.03325653076172
0.59490776,-1.1994858,-1.764668,1.6896924999999998,1.1522894,-0.9685885,-0.038968235,1.7885835,-0.02952593,-2.1087105,-31.57936668395996
-0.39821342,0.682245,1.3839661,0.37461805,-1.1389887,0.016649157,1.9562618000000005,0.124721676,-0.66172665,-2.4739435000000003,-30.922588348388672
0.032113906,-1.7229656000000002,0.6769921999999999,-2.004598,0.37172192,-1.0570188,0.09445501,1.234633,0.25746548,-1.4809941999999998,-30.830034255981445
0.32846436,0.044277016,-1.4186002,0.53325415,-0.80587053,1.2268989,1.4543118,0.9193397,0.13322318,0.45900247,-6.7525200843811035
-1.1476626,0.36882442,0.7733416999999999,-0.42337748,-1.2590027,-0.041607495,1.2281153,1.1259303,-0.42842844,-1.2830855,-28.488285064697266
0.11212443,0.15547481,0.38654727,-0.18587255,-1.2536428999999998,-0.69163966,-0.26897523,-0.86262137,0.21541107,-1.5363951,-18.114885330200195
-0.0257336,-1.2665701,-0.4571879,-1.3208095,-0.35264959999999995,1.2890501,-0.030502189,-0.20878558,-0.050372615,-3.1399484,-23.87921714782715
0.009739608,-0.68107796,-0.7518537,-0.3919711,0.16028553,1.6781673,0.3474689,1.5216607,0.9211614,-1.9936522,-21.064313888549805
-0.40567508,-0.8847030999999999,0.43547082,1.9856427,-1.7140324,-1.1787742,-0.56263167,2.3587687,0.6765671999999999,-1.0453684,-32.065643310546875
0.5405270999999999,-0.70020187,1.3899171,-0.37202248,0.021404654,-0.8242120000000001,-0.769716,2.709561,0.279672,-2.1191125,-31.96666145324707
-0.42726,-1.5027783,1.2709404,0.56177515,-1.0798544,-0.9084702,-0.42125416,0.506966,0.6539357,-0.96997184,-31.515907287597656
-0.49014118,-0.7666324999999999,-0.7277891,0.7580508,0.53725207,-0.54337394,-0.061104763,1.7339927,-0.1042059,-2.8142574,-31.36033058166504
0.19472647,-1.8046539,0.8188803000000001,0.12652624,-1.2808298,-0.3129561,-0.07247796,0.071303405,1.600734,-1.953987,-31.693449020385746
-0.45593077,-0.14874281,0.15141678,0.32166576,-1.4924668,-2.8584325,0.9831992,2.0590708,-1.8580389,-1.4638789,-27.12213706970215
1.3272567,-1.9678072,1.4700316,-0.07614739999999999,-0.43730175,-1.0106908,0.16182026,0.25116614,-0.24037187,-2.4994555,-31.4714412689209
1.4976157,0.32663143,-2.407153,0.9991801,0.39821628,-0.2698345,0.33219713,1.333677,0.6908972,-1.5567845,-31.692724227905273
0.24151634,-0.16648209,2.69749,0.08035348,-0.08986756,-0.6767325,-0.32671016,0.46831593,0.7039092,-1.7907438000000002,-30.84682273864746
-0.9538931,-1.4020836,0.85955966,-0.5454805,0.80921096,-0.7855842,-0.2839,-0.25293633,-0.38846505,-1.6881682,-27.8450984954834
-0.23444548,-0.3994768,-0.21275303,-1.0943098999999998,1.2059993999999998,-1.5245174,-1.1459327,-0.39655468,-0.114309266,-2.7766075,-32.07208251953125
0.27046806,0.3311871,-1.179065,-0.2630047,-2.7224534,2.5533047000000004,1.1088246000000002,0.61854094,1.2933621000000002,0.8542529000000001,13.024298667907715
0.3162808,0.7315244000000001,0.99860746,1.164451,-1.5333997,-2.2594682999999995,-0.18816921,2.8693085,-0.062330008,-0.6450343000000001,-28.514562606811523
-0.8160734000000001,-0.6697739,0.12837318,-0.7520680000000001,0.037493117,-0.12852404,4.365124,0.16371451,-0.21546037,-2.7261752999999995,-32.130626678466804
-0.10451464,-1.4546831,-0.37859663,-0.3065777,-1.489667,-0.06834205,-0.17482243,0.7535122,0.23551318,-2.0496287,-27.600059509277344
-1.238713,-1.4267366,1.8068117,-1.6083306999999998,1.3755018,-0.6962079000000001,-0.235773,0.47130814,0.45806232,-0.8902960999999999,-29.58765411376953
-1.3043714,1.394724,0.9498925,-0.16053173,-0.9312007,-2.6296515,-0.80923665,0.6364309,-1.1361941999999998,-1.6563096000000002,-29.36532592773437
-0.94493645,0.5163049,0.08242537,1.3937594,-0.7447683,-1.975518,0.6674831,1.7496311999999998,-0.6786992,-1.6892197,-28.548192977905273
1.3945792,-1.0278349,-0.016888201000000002,-0.19839232,-1.7868012,0.27784753,2.2122278,0.70905375,-0.06329201,-1.4806569,-25.81083869934082
-0.30299932,-0.22078249,0.6616806,-1.1581221000000002,-0.16313386,0.3168647,1.9370458,0.7946373000000001,-0.44099575,-1.7792615,-30.36948585510254
0.5040932,-1.1727923999999998,0.9764641,-1.3964114,-2.4594965,0.19414468,-1.2156552,1.7012545,-0.26895583,-1.6440755,-31.493024826049805
-0.42443392,-0.03258065,-1.1784623,-0.9426859,0.050393317,-1.6039698,0.9731394,-0.052447386,0.6968464,-3.2249978,-31.58405303955078
0.12657192,-1.3411273,-0.90219015,-0.2835623,1.751853,-2.3458564,3.0628016,1.6214322,0.13729884,-2.4985166000000003,-31.52433204650879
-0.24004148,0.97145796,-0.64574057,-1.4909108999999998,-0.8447421999999999,0.49064317,0.6316776999999999,1.0420078000000002,-0.36089507,-2.017236,-29.36222839355469
-0.13963655,-1.5761434,0.871714,0.24521787,-1.6345618,-2.3851259,-2.0660472,-0.37627307,-0.32876998,-1.2712071000000005,-30.21141242980957
0.19007596,-3.0812588,0.3334145,-1.0127541,1.1249462,-1.525542,-0.44165686,0.5705104999999999,0.7826772,-0.6926960999999999,-24.387380599975586
-1.2094341999999998,-0.5262024000000001,1.719744,-0.50682575,-0.49522427,-0.7221639,-0.11243752,0.7679946999999999,-0.3479334,-1.3767045,-31.094635009765625
-0.15901975,-2.0994040000000003,-1.9907676,-0.85519165,0.7713154999999999,-1.2628768999999995,-0.09065531,1.5751562,1.5836431,-1.9403262,-29.53778839111328
-0.22507907,-0.20311177,-0.3348495,-1.0825486,-1.301558,-0.51859236,0.32165635,0.6268494000000001,0.022322012,-2.2440130000000003,-28.75502586364746
-0.35276645,0.50181246,1.8080807,-2.346273,0.9152773,-2.5358517000000003,-0.95203936,1.0859345,-1.5148305,-1.4386238000000002,-30.781259536743164
-1.1014888,-1.2146097,0.22767793,-0.6652344,-1.1731566999999998,-2.3437326,-1.0686733999999998,0.72253066,0.59549177,-0.090794094,-28.557191848754893
0.01974844,-1.804295,1.5413923,-0.5213234,-1.6467386000000002,-1.5026722,0.29913044,0.51446664,-0.8562219000000001,-0.8371213,-31.03180313110352
-1.0381117,-1.9400355,0.76413566,-0.93797994,-1.2713223,-1.8493297,-1.6090827,0.07641097,2.598344,-0.6460239999999999,-30.91977119445801
-0.89119136,-0.5452204,1.5269064,-1.2795495,-1.5736326,-1.515093,-0.56788546,0.40256107,0.8753844000000001,-0.49574366,-31.20789909362793
-1.165227,-2.0852156,1.1688411,0.8124528,-0.31764176,-0.53158593,0.38186592,1.194871,0.029111663,-2.0189135,-32.11730194091797
-0.51068395,0.8717244000000001,1.0685495,-0.088571064,0.68471485,-1.0769545,1.3779743999999998,2.1487062000000003,0.5212157999999999,-2.0843315,-32.05788040161133
-1.4146783,1.3272444,-0.5654185,1.6896598000000005,0.39446253,-0.6874455,0.4203469,0.87054926,1.7109569,-3.7870476,-30.216161727905273
-0.0002851481,0.3863286,0.76930285,0.28925896,-0.68860334,-2.831156,-1.0305567,-1.1000053,0.15015894,-1.7632674,-30.97941017150879
0.8419837,-0.3692072,-2.9069881,-0.37482205,-1.0385438,-1.6312758,-1.2374266,0.109408475,1.3286408,0.31318447,-22.81793785095215
-0.18544364,1.8639508,0.67243606,-0.6554616,-1.5236522,-0.16931121,1.0944648,3.2825928,0.3333988,-0.8978283000000001,-31.76640701293945
-1.1019076,-2.1184978,-1.46274,-0.96815574,-0.265176,-1.2196201,-0.9677334,1.5937188,1.6210154,-1.431174,-31.29822158813477
