a6,mxPH,mnO2,Cl,NO3,NH4,oPO4,PO4,Chla,season_autumn,season_spring,season_summer,season_winter,size_large,size_medium,size_small,speed_high,speed_low,speed_medium
17.804476486487104,7.299302083946083,11.685769428094156,10.331500581185743,4.905483393806035,126.89528895801126,11.250682967235722,60.237443891892525,4.342758099048786,0,0,0,0,0,0,0,0,0,0
19.37493606138107,7.514519548322033,11.18515308402712,18.512957701900653,6.354409800858303,122.79214317637967,25.970822457334222,59.5273705311369,6.805588324401352,0,0,0,0,0,1,0,0,0,0
17.79466582041268,7.299061452129801,11.699262286174406,10.84158644222517,4.932388178302385,137.00619708527122,11.477294666460478,59.30355903605375,4.265069147586487,1,0,0,0,0,1,0,0,0,0
17.645204802560844,7.299984621466907,9.889521926125052,16.17852911637882,4.821928588009481,111.42829578157013,15.439208133702994,85.36685839254727,1.9490884535944097,0,0,0,1,1,0,0,0,0,0
17.749859154929577,7.3,10.38031613722873,14.505683128621728,4.849352652830645,109.22744284227868,13.63512083185361,78.32894253848985,2.6137372864589334,0,0,0,0,0,0,0,1,0,0
22.824193548387097,7.892762599562719,10.53510278524577,15.805658547714794,3.7627655634942077,102.23139467515507,23.064329026519577,83.54265080878938,3.5327147217264594,0,0,0,0,1,0,0,0,0,0
18.02387910363185,7.794538815294942,6.482258462048736,64.04562734009741,7.743338288057148,1994.543781756691,47.38880722111831,275.3034151102321,7.969454045497736,1,0,0,0,0,1,0,0,0,0
17.586608692760944,7.79695882763386,6.516174525589695,64.20564612530671,7.7013891689592056,1978.722369398831,48.278369087875895,276.3749322454255,8.090344171554133,0,0,0,0,0,1,0,0,1,0
18.3841741798682,7.808400707659773,6.535689485847516,64.38909168155998,7.716252476466216,1978.9046843028045,47.08816892674779,275.79139796730783,8.089790126456208,0,0,0,0,0,0,0,0,1,0
20.409388410782537,7.900353375364835,11.758446343860935,63.02198099240726,4.906985490287215,135.63069818327617,159.89336707077973,218.680212581549,6.521933163838581,0,0,0,0,0,0,0,0,0,0
20.487758603985924,7.900162085384696,11.837532014693627,63.29658195286939,4.911793629657714,136.72112137368325,157.89815700251847,217.22524786583722,6.47992726210167,0,0,0,0,0,1,0,1,0,0
25.184240150093807,7.975385210362603,11.385381343005683,75.15513037076309,4.848783895461251,143.03081682900824,171.65586517096972,235.80975594816493,6.801540841450412,0,0,1,0,0,1,0,0,0,0
25.583458646616542,8.571595060241831,11.201179448116385,18.60548743969946,3.442525390897991,103.99410275941807,37.896517761345095,77.75804220212441,6.6107890835533505,0,0,0,0,0,0,0,0,0,1
21.23233881716236,7.924244716972638,10.196984477106996,34.17316329477566,9.037149453602025,123.4736834247209,54.82973199080821,56.79479822188412,11.631191724382942,0,0,1,0,0,1,0,0,0,1
19.43469387755102,7.367832677546332,9.93255968522224,17.957596807845096,5.282347530155797,102.4628672391156,19.044432613561916,82.13724394297665,3.0419099271116554,0,0,0,0,0,0,0,0,0,0
22.338432532739755,8.002427260356013,9.7078422480303,57.70404279167623,0.4861019758428594,206.17202581308553,36.66394195390099,87.25504053439244,2.99021563900726,0,0,0,0,0,0,0,0,0,1
22.313845605101985,8.000754302231563,9.693439213625478,57.52193726807636,0.4240471364280594,242.65705010237238,37.78484177385399,87.01679250494085,3.1239607245269427,0,0,0,0,0,1,0,0,0,0
22.389032980735994,8.000571379763766,9.718796755715088,57.81868946882271,0.4474366892086597,224.070788259836,36.72025830828594,86.34325615972375,3.066955127316303,0,0,1,0,0,0,0,0,0,1
22.824193548387097,8.454648614522688,11.137123515560024,15.621440204238633,2.7606017210977485,102.76639043082767,31.02424712273462,82.16121390629495,4.985591417551522,0,0,0,0,1,0,0,0,0,0
22.74181818181818,8.145230479815847,11.518879182896605,13.503807069095195,3.35606009937149,113.69912646069437,25.108544551168276,73.01534191705004,5.096931595254942,1,0,0,0,0,0,0,0,0,0
22.74181818181818,8.467345685470391,11.44985449597063,14.686660120716633,2.756235569984777,107.48690463735673,30.56149481832021,77.97545591955051,5.400640217729227,1,0,0,0,0,0,0,0,0,0
31.94929577464789,8.363171424359894,9.04219997051926,28.158261614902717,2.3186212285166787,98.62122851667863,30.3570085196267,93.22641551732454,9.116280615144298,0,0,0,0,0,0,0,0,0,0
31.94929577464789,8.674845528793583,11.223918701555085,16.483261336921153,2.3226729918743168,102.67299187431658,34.19060000416108,82.42940119153269,5.881103411122606,0,0,0,0,0,0,0,0,0,0
31.94929577464789,7.901808258690491,5.812657810833439,45.44046443771288,2.3126235073629764,92.62350736297638,24.68224158189304,109.208958302444,13.9052302747927,0,0,0,0,0,0,0,0,0,0
32.980961500467906,8.101891440275827,10.70099993252335,94.57913831533003,4.6799231702594515,156.1669517758829,192.49157002355233,265.5910083797121,7.3051321757031715,0,0,0,0,0,0,0,0,0,0
32.89094549767535,8.097334240282205,10.679089159529731,94.77507942255164,4.671462841594126,156.11982002435585,191.83183238928189,264.26268107708836,7.370253415157572,0,0,0,0,0,1,0,0,0,1
32.83853124794646,8.107825289822115,10.741750495049887,95.02958134874557,4.688572462861146,160.31130854349732,191.69138881325821,265.38272399189367,7.304751495763359,0,0,0,0,0,1,0,0,0,0
49.48789260970898,7.798897270360164,8.213538456540507,86.42697863455366,6.199979297682091,427.8204846050743,31.448035581118035,212.46304899609848,21.85075737844987,0,0,0,0,0,1,0,1,0,0
