rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.4560163904755866,0.0,0.27236961027356227,0.30334882610506453,0.0,0.28556084306597995,12.429108301156495,0.3398316717883306,7
0.4560163904755866,0.0,0.009551703884554452,0.0,0.0,0.11891346715930351,12.312816587226342,0.5338419918046224,7
0.44731573091442595,0.12200828479850674,0.17142184966774443,0.29902578091179327,0.0,0.6770357764677726,12.166080872905006,0.3700357174673271,8
0.4584692318135728,0.17874391244795496,0.3624069643286607,0.36097666302344383,0.0,0.40122760468624097,12.951003339049224,0.3154738375331351,8
0.43741297818193037,0.0,0.163711926721387,0.32765527376941833,0.23278461557558777,0.9564494451881531,12.375320938737925,0.39440015064355605,7
0.43741297818193037,0.0,0.10896244330383065,0.30582778414078754,0.39068192483466785,1.1378496551985613,12.349427740724103,0.4273250083831187,7
0.43931296426490535,0.30045077734870523,0.017305670465052714,0.0,0.08757813872215009,1.6434332543877588,8.164296515223837,0.25176817801920476,7
0.4407345891745609,0.0,0.0,0.0,0.02794223491693787,1.8594478785925805,9.547978322967074,0.40702001942908095,8
0.43931296426490535,0.2829965893625598,0.0,0.0,0.1399377002466139,1.6300219592237994,8.262107037702068,0.26291090336048933,7
0.4407345891745609,0.0,0.0,0.0,0.0,1.843771441891001,9.260264188675214,0.3745664530313905,8
0.45792353590689877,0.4046798686680583,0.4340937247225329,0.0,0.0,1.5001366505885008,7.587687565832563,0.15701973791844806,7
0.45792353590689877,0.4070279364026947,0.4340252591651056,0.0,0.0,1.5215555268447785,7.573873050039842,0.15799767132826775,7
0.44563147903473205,0.0,0.0,0.30256538734740057,0.02721646425931791,8.308344112789571,6.9279096928437225,0.7928235584315435,8
0.4439697644016894,0.3426046982337708,0.004941672907365262,0.0,0.0,7.920455614967056,5.942006625767514,0.5453312342173373,7
0.4401506375687997,0.3658832450891446,0.0,0.0,0.0,8.202156222181914,6.549793372745128,0.7340713659232886,7
0.44024994547486085,0.39804960728479477,0.025929429580004375,0.0,0.0,7.868042524501513,5.9198147061541215,0.5804129577989174,8
0.4439697644016894,0.15033231914762424,0.021529785875653136,0.0,0.0,8.150409136499722,5.877358665568046,0.5202756464830087,7
0.4398046480226066,0.42097466583542625,0.0,0.0,0.07898302779797509,6.655362627567795,6.101993507666759,0.4665437967721272,7
0.4544746351957626,0.20867739523205964,0.0,0.3240778435068786,0.0,1.931994073736487,10.486542421626927,0.496558746793389,8
0.4544746351957626,0.3528328343522916,0.03891424184167763,0.30543380715294166,0.0,1.8419035299951259,10.170503923486903,0.43146881860152586,8
0.45788306859071326,0.19219946098038862,0.0,0.20937626323625255,0.0,1.9084154328837124,10.43038226045491,0.5054017358835868,8
0.4544746351957626,0.4546217612116556,0.23685877396161925,0.2922691533294297,0.0,1.778290115034339,9.947347449001832,0.3855084720448003,8
0.43855558907617154,0.060987349480753225,0.0,0.14933865039273123,0.0,2.134509332834931,10.857239253489597,0.5979511363650557,8
0.43855558907617154,0.0,0.0,0.0,0.12171881669489171,2.4808155120300315,11.262336977782615,0.7410790397636058,8
0.44077514735925194,0.0,0.37084697294181557,0.15992045535961016,0.0,9.10314181962589,5.0538038156835325,0.7778592250029832,8
0.4593548419596174,0.0997572784314826,0.30062307319547776,0.017906666555460693,0.0,10.003890588545477,4.044334152126577,0.6650710682260651,8
0.4593548419596174,0.08133170983044863,0.28593573227551144,0.0,0.0,9.911777852997101,4.02662197692142,0.6946622688510128,8
0.4445038843771925,0.0,0.1448184914049831,0.0,0.0,9.179469863785755,4.998827241130297,0.5740118980618314,7
0.4445038843771925,0.0,0.08967111394859859,0.0,0.0,8.909963241898799,5.503474885144617,0.48265126971259653,7
0.4445038843771925,0.0,0.14328741487890756,0.0,0.0,9.171987454260128,5.012837955643435,0.5714754199929758,7
0.4641999079757628,0.2984673249361587,0.23199840967628935,0.34942079227139783,0.0,2.4330478116307757,10.96237816850697,0.5447718537089922,6
0.45807731291148496,0.3378601768874849,0.336829940440698,0.3635327422889786,0.0,2.4877985289071067,10.56522349352052,0.5317621597616907,7
0.4546659978070392,0.34233411037904665,0.33406729842608146,0.3618446055970113,0.0,2.463321140706827,10.543603833725873,0.5265111702411904,7
0.45807731291148496,0.3444003248706659,0.2525539124416751,0.18915095408294053,0.0,2.1798561280685465,10.28401466633922,0.49238424562812483,7
0.43532242924728226,0.24963500366547892,0.034922014503200094,0.3530947902842537,0.0,2.2896329268808993,10.614953421240005,0.5343498373891188,7
0.4546659978070392,0.34303925755631925,0.3335605769046959,0.361425780243315,0.0,2.459221373821852,10.539974522307183,0.5256553807733902,7
0.44837487350911914,0.29495222551456757,0.0,0.2613148503432327,0.0,5.31016115846052,7.897657156443142,0.8349864784909373,6
0.44837487350911914,0.0,0.0,0.09154421529949017,0.0863079552681878,6.319841368975748,7.179870994968814,0.6189476532408835,6
0.4655129565429375,0.4278690137390947,0.323725181564274,0.0,0.0,4.683424482576189,8.554978434555856,0.6808719863633308,6
0.44167144501604444,0.19950797140971832,0.0,0.35013942246260427,0.0,4.880805881435495,8.150299468830886,0.7346126115978734,5
0.44248289238131716,0.0,0.0,0.0,0.0,5.088205633901952,8.6571428958467,0.6293087511986715,6
0.4622525281867064,0.30244389739613914,0.0,0.0,0.0,4.930447994455323,9.05053566524051,0.8655316661610978,6
0.4469844279707301,0.0,0.0,0.10000237617155466,0.0,7.665657842113193,7.335109329919531,0.7271632583340573,8
0.4411223951319415,0.09988673429615544,0.0,0.0,0.0,6.049388720529428,7.006986917242482,0.4621944180164437,7
0.43657356855882395,0.27932791135812773,0.0,0.23771955685433527,0.0,5.331871546382191,7.90611485379931,0.8257585852829208,6
0.43657356855882395,0.2644949295647554,0.0,0.2180045354050983,0.0,5.357917028111687,7.905969418660672,0.8166621403199554,6
0.4411223951319415,0.0857504860409121,0.0,0.0,0.0,6.055798675693813,7.047904691342207,0.4651243092420297,7
0.4429291700851334,0.0,0.0,0.0,0.0,5.241327138366163,8.654785364838736,0.5763950068738932,7
0.46681644281991463,0.0,0.0,0.0,0.0059018573190872115,0.1298806145276624,15.707045341552398,0.4651776761958296,6
0.4563479543259845,0.09951108449905219,0.0,0.0,0.21985285446446473,0.16977313247649672,15.00083295571884,0.478578023293371,5
0.48442521675784544,0.0,0.21928760491852606,0.40291075190594816,0.3584474258362638,0.9936071570513376,15.26761300525375,0.7136743253659455,5
0.46681644281991463,0.05894765520481045,0.0,0.0,0.19337509484874268,0.0979268804790901,15.223397454969053,0.49040796790889923,6
0.48442521675784544,0.05386392365189632,0.0,0.1162521774954513,0.3358020005667363,0.562077677698396,15.10449141317855,0.6158725722353166,5
0.4563479543259845,0.0,0.0,0.007693386498578175,0.0,0.4137417312128795,15.211689741444948,0.4052775767281666,5
0.44145069507396867,0.0,0.0,0.0,0.08977674463653423,1.0178799456300691,8.585278942548028,0.21802596660516038,6
0.4437141905707252,0.12740459995263148,0.0022564938472937335,0.20371392047120376,0.07119489338401708,0.7166422535569068,9.197955457858948,0.1985108078346997,6
0.4437141905707252,0.09625898172549618,0.0,0.17885132555576835,0.06897442003292295,0.7010057427986388,9.173152022481503,0.197066866504565,6
0.44145069507396867,0.050585626577766385,0.0,0.0,0.106103458262972,1.1886395967361303,8.499090198225812,0.23107626118177776,6
0.44145069507396867,0.26710468318228636,0.0,0.0,0.14569681711409255,1.6027430285857862,8.290076800860213,0.26272408744414,6
0.4602467029784303,0.18161517224223073,0.2662225584394661,0.0,0.0,0.8646656964782258,8.152817800394722,0.14495971747905,6
0.46812202394759983,0.0,0.0,0.0,0.07184071045269663,13.719265834625205,1.1898519790038085,0.550528165869089,7
0.4947578331964287,0.3861232505677073,0.3304205833010293,0.0,0.0436581880060708,14.880975498509569,0.5719196828399771,0.10241238539175324,7
0.4888253464289104,0.11920753572752052,0.0,0.1972726961311643,0.4135512258722969,14.43398863258575,1.1155881228658597,0.29510529276307823,8
0.4458773485493135,0.3817163472747789,0.0,0.0,0.17771597620109586,14.739713871638196,0.32564737724008674,0.5182732217862784,8
0.47138114812993887,0.06595420392200382,0.29667524323923666,0.0,0.0,15.628855727230647,0.3983650977538459,0.5278654523115855,8
0.4888253464289104,0.25533323943182173,0.0,0.43022509810704523,0.0,13.686971438401653,2.3818422167716524,0.5821845902353322,8
0.4488673111116061,0.0,0.0,0.25320146791835957,0.0,13.767453148401794,0.7673899438337238,0.444462697974225,5
0.47497176780254785,0.0,0.0,0.35649776513127623,0.0,13.765760418282076,0.8195690129070302,0.3680991745651667,5
0.45647515696417473,0.0,0.0,0.19435689720233443,0.0,15.249217199618796,0.6259938036529528,0.8833929765692827,5
0.4488673111116061,0.0,0.0,0.06171471102330678,0.0,13.780927690974849,0.6542541886122575,0.5929602487873,5
0.47497176780254785,0.10977828265225993,0.18327758349945783,0.06953689925110473,0.008433849303261798,13.947870198552184,0.3930003802074961,0.6993122830452887,5
0.45647515696417473,0.0,0.0,0.21464799915413793,0.0,15.07349529780834,0.6505598663698942,0.8212657230273541,5
0.43741297818193037,0.0,0.13431262405394173,0.3159343782649164,0.3175720965802824,1.0538574816688042,12.361416844709662,0.4120800956867925,7
0.45203128104354057,0.0,0.057816038228651445,0.2698858782665693,0.3175461547516421,1.1827858945114718,12.220814915114254,0.4484062724231191,7
