Sa,RollRate,PitchRate,currPitch,currRoll,diffRollRate
0.00075,0.0,0.002597255498471128,0.011154619292266596,0.0,0.0
0.000541167577285824,0.0,0.002848249543172929,0.009104896023677948,0.0,0.0
0.00075,0.0,0.0031748305486998217,0.009748305486998218,0.0,0.0
0.00075,0.0,0.0027263290992270263,0.010601446717598459,0.0,0.0
0.0005521777978978041,0.0,0.0007689964389450637,0.007844982194725318,0.005844982194725318,0.0
0.0005670547008959138,0.0,0.0009939600722375574,0.008969800361187788,0.006969800361187786,0.0
0.0005644166832224517,0.0,0.0006621141186319433,0.007310570593159716,0.005310570593159717,0.0
0.00075,0.0,0.0,0.008584382243707103,0.006584382243707102,0.0
0.00075,0.0,0.0022162748291858245,0.009000000000000001,0.006162748291858242,0.0
0.0006025699102000225,0.0,0.002211239223446396,0.009000000000000001,0.008775215531072082,0.0
0.0005940333124541556,0.0,0.0012491917572695131,0.009700538828486992,0.006299461171513009,0.0
0.0005011457533434324,0.0,0.0015551549453956086,0.00943814414976729,0.006999999999999999,0.0
0.0005441689276058486,0.0,0.0,0.023074550648132387,0.0,0.0
0.0006146845022785363,0.0,0.0,0.024932421578227358,0.0,0.0
0.0005724391160562036,0.0,0.0,0.02396967338923485,0.0,0.0
0.0005450208342641913,0.0,0.0,0.024274907940624823,0.0,0.0
0.00054660907469546,0.0,0.0036108534158382287,0.012554267079191144,0.04408914658416177,0.0
0.0005392478964704299,0.0,0.0021688806836284574,0.011862685937247583,0.04355149277353216,0.0
0.0005426061672841925,0.0,0.0021513673939814472,0.008609591784465059,0.04520319726148835,0.0
0.0006245283018867925,0.0,0.004300160378689991,0.016000801893449955,0.043399839621310006,0.0
0.0005454545454545454,0.0,0.0018,0.011124278105557061,0.003,0.0
0.00075,0.0,0.001590640956193874,0.011581281912387748,0.003837436175224504,0.0
0.0005417495188448436,0.0,0.0018,0.009005041923080765,0.003,0.0
0.00075,0.0,0.0019018622099632992,0.012254655524908249,0.0027453444750917522,0.0
0.0005296298969465506,0.0,0.0011864164304541147,0.008533958923864713,0.008466041076135286,0.0
0.0005968220118256834,0.0,0.0010779604972770522,0.00880509875680737,0.00819490124319263,0.0
0.00075,0.0,0.0012129354465376927,0.008623548511541025,0.009000000000000001,0.0
0.00075,0.0,0.0012598160771568343,0.008467279742810552,0.009000000000000001,0.0
0.00075,0.0,0.001220849975669018,0.02432818740875882,0.0,0.0
0.0005385163451159067,0.0,0.0012913779704736721,0.02608622029526328,0.0,0.0
0.0005346065281973265,0.0,0.0013130118712080716,0.025869881287919286,0.0,0.0
0.0005724396930001651,0.0,0.001576782157443346,0.024410726141855514,0.0,0.0
0.00075,0.0,0.0,0.008720298554326631,0.0027202985543266305,0.0
0.0005419487515785943,0.0,0.0003098836527542783,0.008,0.002544573719161913,0.0
0.00075,0.0,0.0006429753385458548,0.0072148766927292735,0.0043553699218121765,0.0
0.00075,0.0,0.0007024375572857065,0.008225144098571446,0.002,0.0
0.000540127391276836,0.0,0.0,0.01445867973565246,0.02283471894260984,0.0
0.0005303319993286391,0.0,0.0,0.013711294149828206,0.021288705850171796,0.0
0.00075,0.0,0.0,0.014721864021972205,0.02388745608788882,0.0
0.0005361805425256977,0.0,0.0,0.01677512984738566,0.022850086564923773,0.0
0.00075,0.0,0.0,0.012173475449776539,0.008479573650670383,0.0
0.00075,0.0,0.0,0.012402610812468955,0.008798694593765524,0.0
0.00075,0.0,0.0,0.012410209555770805,0.007769371332687585,0.0
0.0005833333333333333,0.0,0.0,0.012322877239089303,0.00803136828273209,0.0
0.00075,0.0,0.003228270394923511,0.010928445997884796,0.023071554002115205,0.0
0.0005306757262006094,0.0,0.0001854288610805818,0.01,0.02352084050651799,0.0
0.00075,0.0,0.002122951508308037,0.010748634338872024,0.024748634338872026,0.0
0.00075,0.0,0.0012222793696582798,0.0111113968482914,0.024555698424145702,0.0
0.00075,0.0,0.0,0.010305087524436572,0.006999999999999999,0.0
0.0005538251809773929,0.0,6.136559955103324e-05,0.009000000000000001,0.006999999999999999,0.0
0.0005825957847873842,0.0,0.00013830866004725732,0.009000000000000001,0.006999999999999999,0.0
0.0005700573476088602,0.0,0.0004259948065426529,0.009806660896158503,0.006999999999999999,0.0
0.0005391304347826086,0.0,0.0008117168464081932,0.011,0.025,0.0
0.00075,0.0,0.0018364857540871461,0.011603194769011685,0.025,0.0
0.00075,0.0,0.0022092422555550773,0.011264325222222657,0.025,0.0
0.00075,0.0,0.0030479651962825893,0.011,0.022651577730217476,0.0
0.00075,0.0,0.0017952477588286122,0.016,0.0,0.0
0.0005002569581557526,0.0,0.003424674320385907,0.015944993045212873,0.0,0.0
0.0005407430434090163,0.0,0.0029239136278756336,0.016680123388749094,0.0,0.0
0.0005436791113226865,0.0,0.002711384266381908,0.01698373676231156,0.0,0.0
0.0005688472722346761,0.0,0.0,0.012982934647136964,0.0,0.0
0.00075,0.0,0.0,0.012405991542427905,0.0,0.0
0.00075,0.0,0.0,0.012396770187059402,0.0,0.0
0.00075,0.0,0.0,0.012,0.0,0.0
0.0005447114767751053,0.0,0.0033695095112566413,0.008173942362496505,0.002173942362496505,0.0
0.0005429940358661066,0.0,0.003690918602604256,0.008004779682839865,0.0020047796828398653,0.0
0.00075,0.0,0.0027043010404459154,0.006999999999999999,0.0018273425598725956,0.0
0.0006070941955301181,0.0,0.004826353636660731,0.006999999999999999,0.001967057954174085,0.0
0.0005107671884602764,0.0,0.0020316314694795758,0.011,0.0056651195177087055,0.0
0.000557633399585823,0.0,0.001233207614881026,0.010866415229762052,0.005133584770237948,0.0
0.0006049378465592782,0.0,0.0008964452916297163,0.010192890583259432,0.005807109416740568,0.0
0.0005378506749649523,0.0,0.0011194392735374697,0.010638878547074938,0.005361121452925061,0.0
0.00075,0.0,0.0002798208245133795,0.026701615742140736,0.0,0.0
0.00075,0.0,0.0013295414750397112,0.022711747780526547,0.0,0.0
0.00075,0.0,0.0,0.02680521602140252,0.0,0.0
0.0005651465144596286,0.0,0.004200086425280513,0.026285664899839706,0.0,0.0
0.000541139372102245,0.0,0.0028822740625068697,0.008224239880939295,0.0,0.0
0.000527177482182325,0.0,0.0004516986988584155,0.00924307380543492,0.0,0.0
0.00075,0.0,0.002825793036662288,0.008,0.0,0.0
0.0005452095591463062,0.0,0.002788395567528302,0.008103221674376437,0.0,0.0
0.0006545377875937855,0.0,0.00018357721863040258,0.015,0.00954796745518629,0.0
0.0005614277339930073,0.0,0.0,0.015,0.009000000000000001,0.0
0.0005409132149406819,0.0,0.0016583078339760882,0.015807959927815692,0.010615919855631381,0.0
0.0005719931772685284,0.0,0.0,0.015,0.009000000000000001,0.0
0.00075,0.0,0.0,0.014810800262238417,0.005189199737761583,0.0
0.00075,0.0,8.055354081621473e-05,0.014,0.006055561311953672,0.0
0.00075,0.0,5.2861419808996235e-05,0.013528614198089962,0.006,0.0
0.000544621507551775,0.0,0.0019018033139620127,0.013099098343018993,0.006,0.0
0.00075,0.0,0.001096358909669387,0.010481794548346935,0.02424089727417347,0.0
0.0005423393322694219,0.0,0.0007176394994605016,0.011640862894452896,0.025,0.0
0.00075,0.0,0.003298723094957803,0.011050638452521098,0.023101276905042198,0.0
0.00075,0.0,0.0020088228684670114,0.011446524665029989,0.025,0.0
0.00075,0.0,0.0020351524492121776,0.012,0.003,0.0
0.00075,0.0,0.0018687373949880825,0.012,0.003,0.0
0.00075,0.0,0.001934524220152091,0.0117050269112801,0.0035899461774397978,0.0
0.0005437392844749801,0.0,0.0020124043794944365,0.010593032846208274,0.003,0.0
0.00075,0.0,0.0019103299663153286,0.01,0.012298900112282237,0.0
0.00075,0.0,0.00010490804176643657,0.008320955833438354,0.010481433750157532,0.0
0.00075,0.0,0.0007942887871121686,0.009046619775907545,0.011569929663861318,0.0
0.0005424782780149295,0.0,0.0017824606805147752,0.01009162297834975,0.012633508086600999,0.0
0.0005209884453318048,0.0,0.0,0.011113044775082338,0.0,0.0
0.0005362900493146367,0.0,0.0,0.01,0.0,0.0
0.0005389239520336355,0.0,0.0,0.01,0.0,0.0
0.0005376098073264676,0.0,0.0,0.01,0.0,0.0
0.0005539011312881495,0.0,0.0022395082852889013,0.02118024585735555,0.0,0.0
0.00075,0.0,0.0008346888638743259,0.021573292974773953,0.0,0.0
0.000595663600802403,0.0,0.0002050197983376677,0.02251519156738565,0.0,0.0
0.00075,0.0,0.00108890653325305,0.021111079030449,0.0,0.0
0.0005400115389483485,0.0,0.0,0.011,0.0,0.0
0.00075,0.0,0.0,0.009205876911313311,0.0,0.0
0.0005686764594617283,0.0,0.0,0.01065919607910656,0.0,0.0
0.00075,0.0,0.0,0.01095341382855589,0.0,0.0
0.0005777710661893662,0.0,0.001112892367208976,0.011,0.005188153945348294,0.0
0.0005448178946906794,0.0,0.0011230074846946456,0.010523007484694645,0.006476992515305354,0.0
0.0005852375825752767,0.0,0.0011861347353678137,0.010482668419209766,0.006,0.0
0.0005768243445669392,0.0,0.001515558213576966,0.011,0.005859263689294943,0.0
0.0005833333333333333,0.0,0.0,0.0050972753872646015,0.006,0.0
0.0005680803540522736,0.0,0.0025328075256616104,0.008596845153969664,0.006,0.0
0.0005454545454545454,0.0,0.0020454044922950674,0.005727022461475337,0.006545955077049325,0.0
0.00075,0.0,0.0016809307529720467,0.006279379498018636,0.0057206205019813645,0.0
0.0005276491588872037,0.0,0.0007358065786406237,0.012935806578640623,0.0,0.0
0.0005364740923406601,0.0,0.00035897194604730725,0.012558971946047307,0.0,0.0
0.000541735532085623,0.0,0.000365016191016068,0.012565016191016068,0.0,0.0
0.0005434419735230771,0.0,0.0005115932386717129,0.010418681691840638,0.0,0.0
0.00075,0.0,0.0021629335786767494,0.012907333946691872,0.002092666053308127,0.0
0.0006440677966101696,0.0,0.0015590350363461972,0.012465862530288498,0.002,0.0
0.0006144557524756844,0.0,0.0014248964418359451,0.01235408036819662,0.002,0.0
0.0005994487883122395,0.0,0.0020970426642674543,0.012935651665167159,0.0019356516651671588,0.0
0.00075,0.0,0.003926232114448836,0.01748126277539369,0.003,0.0
0.0005382682542237582,0.0,0.004422341280091923,0.01655585320022981,0.0032220733998850957,0.0
0.0005398537579677523,0.0,0.004504961144725593,0.016762402861813984,0.003118798569093009,0.0
0.0005408468107922775,0.0,0.004129156159090838,0.017830900895722052,0.00216909910427795,0.0
0.00075,0.0,0.0004486592638396946,0.009945977791519083,0.009351340736160306,0.0
0.00075,0.0,0.0,0.008757832709953815,0.008863250935069277,0.0
0.0005763324940049556,0.0,0.0007591439533575809,0.008799286627797985,0.007602140116606048,0.0
0.00075,0.0,0.0002630433975329983,0.009389130192598995,0.009536956602467003,0.0
0.00075,0.0,0.0025607344220078183,0.01193817906845853,0.0,0.0
0.0005647453680522726,0.0,0.001642125354297491,0.010219098919604068,0.0,0.0
0.00075,0.0,0.004882031410632116,0.01087582253750749,0.0,0.0
0.00075,0.0,0.002601710322273497,0.011922419106817886,0.0,0.0
0.0005353981357080371,0.0,0.0,0.008083059591088822,0.003,0.0
0.00075,0.0,0.0,0.010190640709612567,0.0024046796451937164,0.0
0.00075,0.0,0.0,0.009684105879022582,0.002657947060488709,0.0
0.0005416912865344148,0.0,0.0,0.008629226667329617,0.003,0.0
0.00075,0.0,0.0,0.024163215531252225,0.0,0.0
0.00075,0.0,0.0,0.026490971412660613,0.0,0.0
0.00075,0.0,0.0,0.026778400478336038,0.0,0.0
0.00075,0.0,0.0,0.025038470585284724,0.0,0.0
0.0005308857575703032,0.0,0.0008445793123463108,0.013,0.009407632187243851,0.0
0.0005425986937125731,0.0,0.002553418888750549,0.011066544444642073,0.009033272222321037,0.0
0.0005415703096963633,0.0,0.0012697733371091191,0.01346515558072746,0.00976742220963627,0.0
0.0005143673691233681,0.0,0.0014162418874522863,0.014441612583015241,0.00927919370849238,0.0
0.0005441786502749266,0.0,0.0011755808400606246,0.011752489314545533,0.0,0.0
0.000574644886840397,0.0,0.0007237185906879068,0.014361585707152628,0.0,0.0
0.00075,0.0,0.0015352263812910226,0.015098490791393183,0.0,0.0
0.00075,0.0,0.0005231914775110753,0.012318844967872965,0.0,0.0
0.00075,0.0,0.0,0.010041179273799076,0.0024794103631004616,0.0
0.0005425380150119165,0.0,0.0,0.011,0.002323706412451074,0.0
0.00075,0.0,0.0,0.0111726394308417,0.001827360569158299,0.0
0.0005429513069127053,0.0,0.00027292132397800314,0.010327894500888692,0.0023360527495556536,0.0
0.00075,0.0,0.00483196881214421,0.01963166016919671,0.0048949805075901315,0.0
0.0005767421741228023,0.0,0.0024726801138513516,0.019017304789012226,0.006982695210987773,0.0
0.0006332260412027412,0.0,0.006704964824787875,0.018950351752121244,0.006262412061969688,0.0
0.00075,0.0,0.004584629724839246,0.019580131192674842,0.004740393578024529,0.0
0.000569491061170064,0.0,0.002829384015368914,0.014176539961577715,0.012725513320525905,0.0
0.0005833333333333333,0.0,0.0013464742952126268,0.013077457158687711,0.013,0.0
0.0006153846153846154,0.0,0.003286997695772635,0.013032505760568414,0.012344168586856137,0.0
0.0006153846153846154,0.0,0.003164579907942015,0.013338550230144963,0.012446183410048321,0.0
0.0005829087856694024,0.0,0.0,0.018033031213347976,0.007966968786652024,0.0
0.0006153846153846154,0.0,0.0,0.01492341391673652,0.00723085347918413,0.0
