rej,a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql
0.3916451018715204,0.0,0.06652273771380668,0.0,0.0,8.716778160296004,2.981190275014502,0.6610660536463736,6
0.4018693062072894,0.0,0.10117378560233309,0.0,0.0,8.03973156855016,3.36397510325004,0.5806807432182256,8
0.4018693062072894,0.0,0.10046990521680742,0.0,0.0,8.046633939520495,3.521275610358229,0.5401199546604312,8
0.3801525636843538,0.05631666470840814,0.20894435575805764,0.0,0.0,2.350697850726405,7.5114070192427755,0.5478327161227665,5
0.37701629686685634,0.0,0.0,0.1645450863674761,0.0,2.379749615954198,8.646999254902658,0.6178088904643758,5
0.3801525636843538,0.0,0.0,0.03680913489323121,0.0,2.287823202383315,8.07837092702326,0.5267302588281926,5
0.3840061428839171,0.16439483658640627,0.0,0.22852242432604056,0.3370310972747681,9.518045667147105,2.1512744167216624,0.7542008885784157,5
0.41310268550240425,0.0,0.0,0.0,0.2885367360006622,10.098983459349279,2.488070774471637,0.8372461597971123,5
0.4104720067411903,0.16438891213665316,0.033883602177200545,0.0,0.37184529885260653,9.663784435368466,3.5283591492434923,0.8101549900219047,5
0.5721735,0.0,0.0,0.0,0.0,3.3339942566644094,9.184688414787615,0.7634317852617224,5
0.39257766701213287,0.0,0.0,0.30441747744287284,0.0,3.130286262227303,9.26395804877484,0.8024598880282215,5
0.565863,0.0,0.0,0.13516624774979313,0.0,2.3473255645816002,8.499655502799735,0.5879773524414326,5
0.592749,0.06126035721288506,0.12828744198058573,0.0,0.0,4.857580986682177,8.82559068911441,0.4561708461323548,6
0.40197983505226176,0.07213615782469722,0.13640006488593642,0.0,0.0,4.867914432161439,8.891285134646749,0.44143925652812716,6
0.4304631614683876,0.4030322845288935,0.3897701081123268,0.0,0.0,4.573378367692759,8.696975169339387,0.6255955107862412,6
0.38392833563162715,0.11117110855946391,0.015095542185211488,0.17906233956010556,0.023549330860239,5.153915634852716,6.8803063694461795,0.6031061461318064,6
0.5815115,0.0,0.18287222134907383,0.0,0.0857189629284969,4.813688577349333,6.942696333174438,0.43693279043407207,6
0.3926899354341504,0.0,0.0,0.0,0.0,6.141329720834564,6.6215964843213255,0.6447345210059153,5
0.6137205,0.15921286188517025,0.0,0.04506593416899357,0.3040669294770316,3.218972396699568,8.305254583733502,0.35395117204226156,6
0.38231277548025805,0.0,0.15758396403080238,0.3307120280095269,0.24223870622901217,2.9558257831409187,7.860970821203127,0.6045947929916302,6
0.40422170421492193,0.2409886763585184,0.0,0.3168753351759724,0.29044957823002326,3.1870406087338985,7.889902039434885,0.5551807961504027,6
0.3990237491189711,0.19347516958192473,0.3234053582366707,0.0,0.287550586075621,10.149189160500208,1.9706881296550958,0.5215515691264819,5
0.5766115,0.2465330909910286,0.0,0.18348209316603584,0.31527315025607916,9.58450091040896,2.038168324185915,0.7513101768640976,5
0.3990237491189711,0.3278963048644844,0.3547029562864569,0.0,0.20114852553042575,9.982949817100097,1.884731757433595,0.7496114370031908,5
0.609422,0.0,0.3268940258529581,0.005588799226842328,0.0,12.304562357948345,0.6549012415089076,0.8279511179884409,6
0.609422,0.0,0.3261936486053745,0.0038279223440537136,0.0,12.299380164900107,0.6545285249846542,0.8273444677211276,6
0.57575,0.042202341705835214,0.12775559254373384,0.0,0.0,11.465525800016206,0.6573449043394907,0.7574808604698754,7
0.3831039323395214,0.11105833308845461,0.04221820667277613,0.0,0.0,2.8985907044732135,6.116579231711201,0.4089076210774704,6
0.39266808942753195,0.1959141939248433,0.0,0.0,0.0,2.1667277516573944,6.310884316656922,0.2975279800125603,6
0.3834902169203449,0.08657081001181134,0.196656522135354,0.0,0.0,2.347715627054307,7.00259314640547,0.4710560613955198,6
0.6252555,0.3096303202004228,0.24944573898575928,0.0,0.0,1.0203426170416046,8.116954325476028,0.3102911715741308,6
0.413479340197167,0.24391262157776358,0.0415060716204638,0.2314160370499449,0.0007073342817491279,0.8283594828653253,9.141675926200573,0.27646957777309317,6
0.6023485000000001,0.2113491860917891,0.0,0.0,0.0,1.0394470274069407,8.478780976393212,0.585005278879964,6
